phase,stage_id,parent_id,stage,arm,id,family,tau,x,slot,target,z_before,increment,z_after,r,u,pure,cross,residual,abs_residual,status,program_sha256
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=3/4:s=0,UNIFORM,1/512,3/4,0,1.00195437061543367346938775510204081632653061224489795918367346938775510574,1.00097608612793542601358037177459787121396447838692938568544744151709459713,0.000000622199608919353936763941347832504003475382368744562489668002719745871392268,1.00097670832754434536751713571594570371796795376929813024793710951981433798,0.00000124561543367346938775510204081632653061224489795918367346938775508762565371,0.000976086127935426013580371774597871213964478386929385685447441517094597132726,-0.00000000121582870240817483023636437746716755313232932133213833312700027589914915601,0.00000000121464081414605707860163201249312671471899243942199667291360027025399118747,-0.00000000000118788826211775163473236497404083841333688191014166021340002350969633492349,0.00000000000118788826211775163473236497404083841333688191014166021340002350969633492349,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=3/4:s=1,UNIFORM,1/512,3/4,1,0.998045629384566326530612244897959183673469387755102040816326530612244894263,0.999022960196611297082373360998423261615987386593819750375162820357219737165,-0.000000623416418710788690161903376757414529449766519380209533816269135974345555551,0.999022336780192586293683199095046504201457936827300370165629004088083765587,-0.00000124561543367346938775510204081632653061224489795918367346938775510573701187,-0.000977039803388702917626639001576738384012613406180249624837179642780262835386,-0.00000000121701510007687438330185618665406578936818917238074290228968981469820449776,0.00000000121820531033295655331929619751222925216007860954884743588454630736437159741,0.00000000000119021025608217001744001085816346279188943716810453359485650201273573065216,0.00000000000119021025608217001744001085816346279188943716810453359485650201273573065216,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=7/8:s=0,UNIFORM,1/512,7/8,0,1.00195421006944444444444444444444444444444444444444444444444444444444443776,1.00097608612793542601358037177459787121396447838692938568544744151709459713,0.000000542005014434055248881244352298288658048303482917109283671008872406145416642,1.00097662813294986006882925301895016950262252669041230279473111252596700634,0.0000010850694444444444444444444444444444444444444444444444444444444444196520075,0.000976086127935426013580371774597871213964478386929385685447441517094597132726,-0.00000000105912180689827502151705813924903727910836812862666051184748420812495084227,0.00000000105808715172104334955427009545240537334658802787979596479690143271706922022,-0.0000000000010346551772316719627880437966319057617801007468645470505827792614916365714,0.0000000000010346551772316719627880437966319057617801007468645470505827792614916365714,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=7/8:s=1,UNIFORM,1/512,7/8,1,0.998045789930555555555555555555555555555555555555555555555555555555555553181,0.999022960196611297082373360998423261615987386593819750375162820357219737165,-0.000000543064947412596021099692693421787836646277585637225065001049497037704126333,0.999022417131663884486352261305729839828150740316234113150097819307722695378,-0.00000108506944444444444444444444444444444444444444444444444444444444444681904474,-0.000977039803388702917626639001576738384012613406180249624837179642780262835386,-0.00000000106015546121048950925911033266606276913215257551076822765985735598547712549,0.00000000106119213889459821138772188984672037444886547288900729271263264125372083692,0.00000000000103667768410870212861155718065760531671289737823906505277527759204090344014,0.00000000000103667768410870212861155718065760531671289737823906505277527759204090344014,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=15/16:s=0,UNIFORM,1/512,15/16,0,1.00195414119406867845993756503642039542143600416233090530697190426638916974,1.00097608612793542601358037177459787121396447838692938568544744151709459713,0.000000507600958791133750237588802469917895275601516117660237787465417675114732323,1.00097659372889421714733060936340034113185975398844550334568522898251226928,0.00000101619406867845993756503642039542143600416233090530697190426638915163011864,0.000976086127935426013580371774597871213964478386929385685447441517094597132726,-0.000000000991893437459071411595136097367392855239083672726859098295036644861158319343,0.000000000990924508805494971159916393994213760348167936576185723610143445802888565591,-0.000000000000968928653576440435219703373179094890915736150673374684893215801081622724869,0.000000000000968928653576440435219703373179094890915736150673374684893215801081622724869,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=15/16:s=1,UNIFORM,1/512,15/16,1,0.998045858805931321540062434963579604578563995837669094693028095733610821203,0.999022960196611297082373360998423261615987386593819750375162820357219737165,-0.000000508593594447126891092828073108768700783393088661265620802995582210537826569,0.999022451603016849955482268170350152847286603200731089109542017361637524483,-0.00000101619406867845993756503642039542143600416233090530697190426638917879715588,-0.000977039803388702917626639001576738384012613406180249624837179642780262835386,-0.000000000992861548349531972038496003624574258034492238252119851724296868230034548145,0.000000000993832371046749131274314004665313497836175994973719552156844988506106748565,0.000000000000970822697217159235818001040739239801683756721599700432548120628933902968958,0.000000000000970822697217159235818001040739239801683756721599700432548120628933902968958,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=63/64:s=0,UNIFORM,1/512,63/64,0,1.00195409375193750387500775001550003100006200012400024800049600099200198283,1.00097608612793542601358037177459787121396447838692938568544744151709459713,0.000000483903058778150724232260322434708093069978125598948209476244971946557350983,1.00097657003099420416430460403492030592205754836505498463365691776206653938,0.000000968751937503875007750015500031000062000124000248000496000992001964715803889,0.000976086127935426013580371774597871213964478386929385685447441517094597132726,-0.000000000945585785403264435100167832089696226412429200110056569972027894292704782783,0.000000000944662125877748003740611774038249019576605914450479014970774166176073100558,-0.000000000000923659525516431359556058051447206835823285659577555001253748832995137271443,0.000000000000923659525516431359556058051447206835823285659577555001253748832995137271443,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,UNIFORM:t=1/512:x=63/64:s=1,UNIFORM,1/512,63/64,1,0.998045906248062496124992249984499968999937999875999751999503999007998017173,0.999022960196611297082373360998423261615987386593819750375162820357219737165,-0.000000484849340663309483789369361236634992679041623697945231937647664209315565914,0.999022475347270633772889571629062024980994707552196052429930882709555530061,-0.000000968751937503875007750015500031000062000124000248000496000992001982827162047,-0.000977039803388702917626639001576738384012613406180249624837179642780262835386,-0.000000000946508743860818182791920429931014830183785542380036499177524490172819262733,0.000000000947434208949644281389555504335931862864956663106316733171046923549214638328,0.000000000000925465088826098597635074404917032681171120726280233993522437118797110283786,0.000000000000925465088826098597635074404917032681171120726280233993522437118797110283786,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/64:s=0,LEFT,1/512,1/64,0,-6.99999630177514792899408284023668639053254437869822485207100591715976332866,-3.0,-7.99999815088757396449704142011834319526627218934911242603550295857988166433,-10.9999981508875739644970414201183431952662721893491124260355029585798817368,-15.9999963017751479289940828402366863905325443786982248520710059171597633287,-4.0,63.9999704142046026487167816252932320296908371555617800497181471237001504999,63.9999852071005917159763313609467455621301775147928994082840236686390533147,127.999955621305194364693112986239977591821014670354679458002170792339206133,127.999955621305194364693112986239977591821014670354679458002170792339206133,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/64:s=1,LEFT,1/512,1/64,1,1.00201192283838803985324131844278364424884571404717924864445010965157485164,1.00100730320174992760190454120928802547114262007488898475111261276656882097,-0.0000018472515187799051451242918986194237067622023784988029835395283485226498368,1.0010054559502311476967594169173894060474358578725104859481290732382203073,-0.00000369822485207100591715976331360946745562130177514792899408284023668944695819,0.00100730320174992760190454120928802547114262007488898475111261276656882097241,0.00000000372522684936926157743057833967223310479766714310817729948238022216839112154,-0.00000000372148473860882993750640921496929428968760311607882219717332689850436706598,0.00000000000374211076043163992416912470293881511006402702935510230905333467828397926784,0.00000000000374211076043163992416912470293881511006402702935510230905333467828397926784,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/16:s=0,LEFT,1/512,1/16,0,0.500003379108996539792387543252595155709342560553633217993079584775086506663,0.75,-0.0312483104455017301038062283737024221453287197231833910034602076124567466685,0.718751689554498269896193771626297577854671280276816608996539792387543257859,-0.062496620891003460207612456747404844290657439446366782006920415224913493337,-0.25,0.000976456905698452534111929933789106931190957962668071502975299625243950561883,0.0156241552227508650519031141868512110726643598615916955017301038062283733342,0.01660061212844931758601504412064031800385531782425976700470540343147232616,0.01660061212844931758601504412064031800385531782425976700470540343147232616,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/16:s=1,LEFT,1/512,1/16,1,1.00221884311322568242983467896962706651287966166858900422914263744713571584,1.00111049451208043073415023790638108257600674066325999392941654212704843057,-0.00000168767968457131948196508080620734579338399879956413611711812095172060185381,1.00110880683239585941466827282557487523021335666446042979329942400609671408,-0.00000337910899653979238754325259515570934256055363321799307958477508651571871339,0.00111049451208043073415023790638108257600674066325999392941654212704843056933,0.00000000375247565987113836151288088951633759802273042820689208907551055011325567113,-0.00000000374831805573216534672283674932925023509981124736059704751945317026550618126,0.00000000000415760413897301479004414018708736292291918084629504155605739356416133490163,0.00000000000415760413897301479004414018708736292291918084629504155605739356416133490163,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/8:s=0,LEFT,1/512,1/8,0,0.875003014081790123456790123456790123456790123456790123456790123456790122003,0.935414346693485346395937183079137325439004951944681736575936366830008792015,0.00000160437298024450639396813754698594315990987587747171213242952318834617240263,0.935415951066465590902331151216684311382164861820559208288068796353197137928,0.00000301408179012345679012345679012345679012345679012345679012345679011294773045,-0.0645856533065146536040628169208626745609950480553182634240636331699912079849,0.0000001946667443782157364521222030615288364536751353604307626781201927830394063,-0.000000207238954152822746816940438015092777052159056102272852475495316398201134904,-0.000000012572209774607010364818234953563940598483920741842089797375123618692660663,0.000000012572209774607010364818234953563940598483920741842089797375123618692660663,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/8:s=1,LEFT,1/512,1/8,1,1.00254800632637314184933232552280171327790375409423028470647518266565884779,1.00127469777687045341494070911813737476331176067377849880501000681226327839,-0.00000150512100897098142378920413859441273896009886918112870087305153790768332292,1.00127319265586148243351691991399878035057280057490931767630913376072536949,-0.00000301408179012345679012345679012345679012345679012345679012345679013105908861,0.00127469777687045341494070911813737476331176067377849880501000681226327838616,0.00000000384203757074558837019210150378185390171339771833753565619471001188854423206,-0.00000000383714880811264758319841694516662981658203148244543985510486327432319933473,0.0000000000048887626329407869936845586152240851313662358920958010898467353554574511252,0.0000000000048887626329407869936845586152240851313662358920958010898467353554574511252,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/4:s=0,LEFT,1/512,1/4,0,0.968752441406249999999999999999999999999999999999999999999999999999999998551,0.984250984251476377460629306101500982960135765252606724324855318789220104031,0.00000123992725268274680110131426071969516859835156651685906529138250138713923138,0.984252224178729060207430407415761702655304363604173241183920610171721488807,0.00000244140624999999999999999999999999999999999999999999999999999999999855109135,-0.0157490157485236225393706938984990170398642347473932756751446812107798959694,0.0000000384497927850855475868627902689145164406243030634648694100492064847626970137,-0.0000000390552676590484169502517798884207967795558457334235373888019708408574836902,-0.000000000605474873962869363388989619506280338931542669958667978752764366371696095175,0.000000000605474873962869363388989619506280338931542669958667978752764366371696095175,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
A,P03_s0_W1,P03,W1,NUMERIC,LEFT:t=1/512:x=1/4:s=1,LEFT,1/512,1/4,1,1.00346978081597222222222222222222222222222222222222222222222222222222221562,1.00173460668094232623452951298186947232018424505867155183348148107676883376,-0.00000121858643026289701289310692131425959997593014683714273341554660684630144169,1.00173338809451206333751661987494815806058426912852471469074806553016199383,-0.00000244140624999999999999999999999999999999999999999999999999999999999855109135,0.00173460668094232623452951298186947232018424505867155183348148107676883376186,0.00000000423487442709399508415102463658989343559457983521821187772021845178221635028,-0.00000000422753632647936255398965219621908470590503827115796679154737165430984019441,0.00000000000733810061463253016137244037080872968954156406024508617284681405399925202847,0.00000000000733810061463253016137244037080872968954156406024508617284681405399925202847,APPLIED,a32abeb4c9227de302419c3ec005ba65e21872a48068120af13cefefc26e43db
